"DATETIME","DCE.Y.2006.03.CLOSE","DCE.Y.2006.03.SETTLE","DCE.Y.2006.03.VOLUME","DCE.Y.2006.05.CLOSE","DCE.Y.2006.05.SETTLE","DCE.Y.2006.05.VOLUME","DCE.Y.2006.07.CLOSE","DCE.Y.2006.07.SETTLE","DCE.Y.2006.07.VOLUME","DCE.Y.2006.08.CLOSE","DCE.Y.2006.08.SETTLE","DCE.Y.2006.08.VOLUME","DCE.Y.2006.09.CLOSE","DCE.Y.2006.09.SETTLE","DCE.Y.2006.09.VOLUME","DCE.Y.2006.11.CLOSE","DCE.Y.2006.11.SETTLE","DCE.Y.2006.11.VOLUME","DCE.Y.2006.12.CLOSE","DCE.Y.2006.12.SETTLE","DCE.Y.2006.12.VOLUME","DCE.Y.2007.01.CLOSE","DCE.Y.2007.01.SETTLE","DCE.Y.2007.01.VOLUME","DCE.Y.2007.03.CLOSE","DCE.Y.2007.03.SETTLE","DCE.Y.2007.03.VOLUME","DCE.Y.2007.05.CLOSE","DCE.Y.2007.05.SETTLE","DCE.Y.2007.05.VOLUME","DCE.Y.2007.07.CLOSE","DCE.Y.2007.07.SETTLE","DCE.Y.2007.07.VOLUME","DCE.Y.2007.08.CLOSE","DCE.Y.2007.08.SETTLE","DCE.Y.2007.08.VOLUME","DCE.Y.2007.09.CLOSE","DCE.Y.2007.09.SETTLE","DCE.Y.2007.09.VOLUME","DCE.Y.2007.11.CLOSE","DCE.Y.2007.11.SETTLE","DCE.Y.2007.11.VOLUME","DCE.Y.2007.12.CLOSE","DCE.Y.2007.12.SETTLE","DCE.Y.2007.12.VOLUME","DCE.Y.2008.01.CLOSE","DCE.Y.2008.01.SETTLE","DCE.Y.2008.01.VOLUME","DCE.Y.2008.03.CLOSE","DCE.Y.2008.03.SETTLE","DCE.Y.2008.03.VOLUME","DCE.Y.2008.05.CLOSE","DCE.Y.2008.05.SETTLE","DCE.Y.2008.05.VOLUME","DCE.Y.2008.07.CLOSE","DCE.Y.2008.07.SETTLE","DCE.Y.2008.07.VOLUME","DCE.Y.2008.08.CLOSE","DCE.Y.2008.08.SETTLE","DCE.Y.2008.08.VOLUME","DCE.Y.2008.09.CLOSE","DCE.Y.2008.09.SETTLE","DCE.Y.2008.09.VOLUME","DCE.Y.2008.11.CLOSE","DCE.Y.2008.11.SETTLE","DCE.Y.2008.11.VOLUME","DCE.Y.2008.12.CLOSE","DCE.Y.2008.12.SETTLE","DCE.Y.2008.12.VOLUME","DCE.Y.2009.01.CLOSE","DCE.Y.2009.01.SETTLE","DCE.Y.2009.01.VOLUME","DCE.Y.2009.03.CLOSE","DCE.Y.2009.03.SETTLE","DCE.Y.2009.03.VOLUME","DCE.Y.2009.05.CLOSE","DCE.Y.2009.05.SETTLE","DCE.Y.2009.05.VOLUME","DCE.Y.2009.07.CLOSE","DCE.Y.2009.07.SETTLE","DCE.Y.2009.07.VOLUME","DCE.Y.2009.08.CLOSE","DCE.Y.2009.08.SETTLE","DCE.Y.2009.08.VOLUME","DCE.Y.2009.09.CLOSE","DCE.Y.2009.09.SETTLE","DCE.Y.2009.09.VOLUME","DCE.Y.2009.11.CLOSE","DCE.Y.2009.11.SETTLE","DCE.Y.2009.11.VOLUME","DCE.Y.2009.12.CLOSE","DCE.Y.2009.12.SETTLE","DCE.Y.2009.12.VOLUME","DCE.Y.2010.01.CLOSE","DCE.Y.2010.01.SETTLE","DCE.Y.2010.01.VOLUME","DCE.Y.2010.03.CLOSE","DCE.Y.2010.03.SETTLE","DCE.Y.2010.03.VOLUME","DCE.Y.2010.05.CLOSE","DCE.Y.2010.05.SETTLE","DCE.Y.2010.05.VOLUME","DCE.Y.2010.07.CLOSE","DCE.Y.2010.07.SETTLE","DCE.Y.2010.07.VOLUME","DCE.Y.2010.08.CLOSE","DCE.Y.2010.08.SETTLE","DCE.Y.2010.08.VOLUME","DCE.Y.2010.09.CLOSE","DCE.Y.2010.09.SETTLE","DCE.Y.2010.09.VOLUME","DCE.Y.2010.11.CLOSE","DCE.Y.2010.11.SETTLE","DCE.Y.2010.11.VOLUME","DCE.Y.2010.12.CLOSE","DCE.Y.2010.12.SETTLE","DCE.Y.2010.12.VOLUME","DCE.Y.2011.01.CLOSE","DCE.Y.2011.01.SETTLE","DCE.Y.2011.01.VOLUME","DCE.Y.2011.03.CLOSE","DCE.Y.2011.03.SETTLE","DCE.Y.2011.03.VOLUME","DCE.Y.2011.05.CLOSE","DCE.Y.2011.05.SETTLE","DCE.Y.2011.05.VOLUME","DCE.Y.2011.07.CLOSE","DCE.Y.2011.07.SETTLE","DCE.Y.2011.07.VOLUME","DCE.Y.2011.08.CLOSE","DCE.Y.2011.08.SETTLE","DCE.Y.2011.08.VOLUME","DCE.Y.2011.09.CLOSE","DCE.Y.2011.09.SETTLE","DCE.Y.2011.09.VOLUME","DCE.Y.2011.11.CLOSE","DCE.Y.2011.11.SETTLE","DCE.Y.2011.11.VOLUME","DCE.Y.2011.12.CLOSE","DCE.Y.2011.12.SETTLE","DCE.Y.2011.12.VOLUME","DCE.Y.2012.01.CLOSE","DCE.Y.2012.01.SETTLE","DCE.Y.2012.01.VOLUME","DCE.Y.2012.03.CLOSE","DCE.Y.2012.03.SETTLE","DCE.Y.2012.03.VOLUME","DCE.Y.2012.05.CLOSE","DCE.Y.2012.05.SETTLE","DCE.Y.2012.05.VOLUME","DCE.Y.2012.07.CLOSE","DCE.Y.2012.07.SETTLE","DCE.Y.2012.07.VOLUME","DCE.Y.2012.08.CLOSE","DCE.Y.2012.08.SETTLE","DCE.Y.2012.08.VOLUME","DCE.Y.2012.09.CLOSE","DCE.Y.2012.09.SETTLE","DCE.Y.2012.09.VOLUME","DCE.Y.2012.11.CLOSE","DCE.Y.2012.11.SETTLE","DCE.Y.2012.11.VOLUME","DCE.Y.2012.12.CLOSE","DCE.Y.2012.12.SETTLE","DCE.Y.2012.12.VOLUME","DCE.Y.2013.01.CLOSE","DCE.Y.2013.01.SETTLE","DCE.Y.2013.01.VOLUME","DCE.Y.2013.03.CLOSE","DCE.Y.2013.03.SETTLE","DCE.Y.2013.03.VOLUME","DCE.Y.2013.05.CLOSE","DCE.Y.2013.05.SETTLE","DCE.Y.2013.05.VOLUME","DCE.Y.2013.07.CLOSE","DCE.Y.2013.07.SETTLE","DCE.Y.2013.07.VOLUME","DCE.Y.2013.08.CLOSE","DCE.Y.2013.08.SETTLE","DCE.Y.2013.08.VOLUME","DCE.Y.2013.09.CLOSE","DCE.Y.2013.09.SETTLE","DCE.Y.2013.09.VOLUME","DCE.Y.2013.11.CLOSE","DCE.Y.2013.11.SETTLE","DCE.Y.2013.11.VOLUME","DCE.Y.2013.12.CLOSE","DCE.Y.2013.12.SETTLE","DCE.Y.2013.12.VOLUME","DCE.Y.2014.01.CLOSE","DCE.Y.2014.01.SETTLE","DCE.Y.2014.01.VOLUME","DCE.Y.2014.03.CLOSE","DCE.Y.2014.03.SETTLE","DCE.Y.2014.03.VOLUME","DCE.Y.2014.05.CLOSE","DCE.Y.2014.05.SETTLE","DCE.Y.2014.05.VOLUME","DCE.Y.2014.07.CLOSE","DCE.Y.2014.07.SETTLE","DCE.Y.2014.07.VOLUME","DCE.Y.2014.08.CLOSE","DCE.Y.2014.08.SETTLE","DCE.Y.2014.08.VOLUME","DCE.Y.2014.09.CLOSE","DCE.Y.2014.09.SETTLE","DCE.Y.2014.09.VOLUME","DCE.Y.2014.11.CLOSE","DCE.Y.2014.11.SETTLE","DCE.Y.2014.11.VOLUME","DCE.Y.2014.12.CLOSE","DCE.Y.2014.12.SETTLE","DCE.Y.2014.12.VOLUME","DCE.Y.2015.01.CLOSE","DCE.Y.2015.01.SETTLE","DCE.Y.2015.01.VOLUME","DCE.Y.2015.03.CLOSE","DCE.Y.2015.03.SETTLE","DCE.Y.2015.03.VOLUME","DCE.Y.2015.05.CLOSE","DCE.Y.2015.05.SETTLE","DCE.Y.2015.05.VOLUME","DCE.Y.2015.07.CLOSE","DCE.Y.2015.07.SETTLE","DCE.Y.2015.07.VOLUME","DCE.Y.2015.08.CLOSE","DCE.Y.2015.08.SETTLE","DCE.Y.2015.08.VOLUME","DCE.Y.2015.09.CLOSE","DCE.Y.2015.09.SETTLE","DCE.Y.2015.09.VOLUME","DCE.Y.2015.11.CLOSE","DCE.Y.2015.11.SETTLE","DCE.Y.2015.11.VOLUME","DCE.Y.2015.12.CLOSE","DCE.Y.2015.12.SETTLE","DCE.Y.2015.12.VOLUME","DCE.Y.2016.01.CLOSE","DCE.Y.2016.01.SETTLE","DCE.Y.2016.01.VOLUME","DCE.Y.2016.03.CLOSE","DCE.Y.2016.03.SETTLE","DCE.Y.2016.03.VOLUME","DCE.Y.2016.05.CLOSE","DCE.Y.2016.05.SETTLE","DCE.Y.2016.05.VOLUME","DCE.Y.2016.07.CLOSE","DCE.Y.2016.07.SETTLE","DCE.Y.2016.07.VOLUME","DCE.Y.2016.08.CLOSE","DCE.Y.2016.08.SETTLE","DCE.Y.2016.08.VOLUME","DCE.Y.2016.09.CLOSE","DCE.Y.2016.09.SETTLE","DCE.Y.2016.09.VOLUME","DCE.Y.2016.11.CLOSE","DCE.Y.2016.11.SETTLE","DCE.Y.2016.11.VOLUME","DCE.Y.2016.12.CLOSE","DCE.Y.2016.12.SETTLE","DCE.Y.2016.12.VOLUME","DCE.Y.2017.01.CLOSE","DCE.Y.2017.01.SETTLE","DCE.Y.2017.01.VOLUME"
"2013-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8410,8456,44,8598,8586,4,8594,8620,306024,8690,8636,6,8700,8696,4,8610,8634,353148,8736,8736,0,8640,8640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8500,8500,188,8616,8602,10,8642,8646,257748,8692,8676,10,8722,8702,26,8666,8664,337540,8736,8736,0,8640,8640,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8500,8520,0,8598,8636,10,8628,8652,208194,8674,8706,14,8708,8712,52,8676,8700,368604,8736,8736,0,8640,8640,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8580,8578,8,8678,8638,248730,8702,8684,14,8800,8798,4,8782,8728,490308,8736,8736,0,8640,8640,0,8838,8788,3148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670,8670,2,8714,8706,163866,8684,8684,0,8828,8830,18,8846,8828,491974,8900,8908,4,8640,8640,0,8904,8884,1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,8700,2,8750,8736,159270,8794,8790,14,8830,8834,6,8848,8850,410644,8908,8908,0,8946,8886,4,8906,8902,7524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,8700,0,8758,8748,104394,8790,8790,2,8836,8876,14,8848,8842,331530,8908,8908,0,8856,8880,26,8912,8900,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8586,8602,18,8624,8658,112708,8680,8684,34,8722,8746,34,8688,8726,503812,8584,8584,2,8744,8744,2,8746,8786,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8602,8602,0,8650,8654,61452,8710,8710,2,8728,8746,12,8736,8738,362954,8754,8754,2,8744,8744,0,8804,8796,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8602,8602,0,8660,8646,56336,8710,8710,0,8718,8718,16,8746,8724,421764,8764,8764,2,8744,8744,0,8814,8778,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8550,8550,2,8618,8622,61262,8686,8694,6,8718,8718,0,8684,8694,515556,8764,8764,0,8702,8702,2,8758,8768,1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
